Game Title,Game Genre,Pricing,Publisher,Release Date,Platform,Rating,Number of Ratings
Urban Mage,"Action, Casual",$2.99,LogLog Games,Mar 8 2022,n/a,100.0,11
BeachHead,"Action, Casual, Indie, Simulation",$14.99,Digital Fusion Inc.,Jan 22 2024,n/a,61.0,80
Matter,"Action, Indie",$4.99,"Uki Uki Lab, Concrete Games",Dec 12 2018,n/a,90.0,154
Puzzline,"Casual, Indie, Strategy",$3.99,Aineko Games,Nov 4 2022,n/a,100.0,86
Neocolonialism,"Indie, Simulation, Strategy",$2.99,"Subaltern Games, LLC",Nov 25 2014,n/a,70.0,20
Fear Protocol: Shadow Paradigm,"Action, Casual, Free To Play, Indie",Free,"GZ Storm, Lazrool",Aug 6 2021,n/a,88.0,54
Gothic II: Gold Edition,"Action, RPG",$9.99,Piranha Bytes,Nov 29 2005,n/a,93.0,10198
ALTF4,"Action, Adventure, Indie",$2.99,PUMPKIM,Nov 12 2021,n/a,81.0,9302
Nut City Blues,"Adventure, Casual, Indie",Free,looking4stupid,Nov 23 2023,n/a,96.0,239
Nullum,"Casual, Indie, Strategy",$0.99,Misc.261,May 8 2020,n/a,92.0,41
INU,"Casual, Utilities",Free,"INU, NEKO, TORI",May 18 2020,n/a,90.0,21
Glyphs Apprentice,Indie,$0.99,inSPIRE Games,Mar 16 2017,n/a,57.0,14
Insanely Twisted Shadow Planet,"Action, Adventure, Indie",$14.99,Shadow Planet Productions,Apr 17 2012,n/a,88.0,526
Gripper,"Action, Adventure, Indie, RPG",$19.99,Heart Core,Mar 29 2023,n/a,85.0,49
Hunt: The Unknown Quarry,"Indie, Strategy",Free,"Quicksilver Software, Inc.",Jan 30 2017,n/a,69.0,49
Innocent Grape,"Adventure, Casual, Indie",$6.99,"TopHouse Studio, Abel Games",Jun 21 2024,n/a,84.0,186
Defect,"Action, Indie, Strategy",$5.99,Three Phase Interactive Pty Ltd,Jul 28 2016,n/a,60.0,28
Museum of Mechanics: Lockpicking,Simulation,$9.99,Dim Bulb Games,Jan 13 2022,n/a,71.0,45
GRIDD: Retroenhanced,"Action, Indie",$11.99,Antab Studio,May 16 2017,n/a,87.0,33
Breaking Time,"Action, Sports, Free To Play",Free,"Jani Ylimartimo, Severi Havin, Toni Viikki",May 30 2024,n/a,92.0,13
[Chilla's Art] Inunaki Tunnel | 犬鳴トンネル,"Action, Adventure, Casual, Indie, Simulation, Strategy",$2.99,Chilla's Art,Nov 19 2019,n/a,79.0,455
Red Comrades Save the Galaxy: Reloaded,Adventure,$3.99,Buka Development,Feb 18 2016,n/a,92.0,700
Aggressors: Ancient Rome,Strategy,$29.99,Kubat Software,Aug 30 2018,n/a,80.0,212
Hyper Hentai Bikini Party,"Casual, Indie, Strategy",$0.99,"GentleDriver, Puzzle L Porject",Apr 27 2023,n/a,95.0,60
PHOGS!,"Adventure, Casual, Indie",$24.99,Bit Loom Games,Dec 3 2020,n/a,83.0,674
Inflatality,"Action, Casual, Indie",$9.99,"Hojo Studio, Deepforge Studio",Oct 26 2017,n/a,71.0,14
Lifeslide,"Adventure, Casual, Indie",$9.99,Dreamteck,Aug 6 2021,n/a,93.0,333
My Heart Grows Fonder,"Casual, Indie, Simulation",$9.99,Zetsubou,Nov 11 2019,n/a,88.0,18
Zombie Freaks,"Action, Adventure, Indie",$2.99,Fortcullis Games,May 28 2021,n/a,64.0,17
Trigger Runners,"Action, Adventure, Indie, Racing",$7.99,EfrenStudios,Mar 3 2016,n/a,82.0,35
Kursor,"Action, Casual, Indie",$1.99,LM Games Studio,Aug 19 2021,n/a,95.0,44
kamer,Indie,$2.99,Sokpop Collective,May 23 2018,n/a,60.0,20
Hero Hunters - 杀手 3D 2K19,"Action, Adventure, Casual, Indie, RPG",$5.99,Beyond Games,Jun 13 2018,n/a,86.0,23
Tiny Bunny,"Adventure, Indie, Early Access",$12.99,Saikono,Apr 16 2021,n/a,96.0,16773
Galactic Gallery,"Casual, Indie, Simulation",$9.99,Bearded Eye,Dec 4 2017,n/a,85.0,21
AI CG Generation Engine,"Design & Illustration, Photo Editing, Game Development",$0.99,William at Oxford,Mar 21 2022,n/a,10.0,10
狂気の宴 ～禁断の誘惑に溺れる夜～（The Feast of Madness - A Night of Drowning in Forbidden Temptation-）,"Action, Adventure",$8.99,DomiHorror Development Lab,Jul 27 2024,n/a,86.0,23
Silent Depth 2: Pacific,"Action, Casual, Simulation, Strategy, Early Access",$12.99,MicroProse Software,Jul 16 2024,n/a,57.0,138
Slackers - Carts of Glory,"Action, Casual, Indie, Racing, Simulation",$12.99,Falling Saints,Sep 18 2024,n/a,90.0,915
The Renovator: Origins,"Indie, Simulation",$9.99,Peace_Studio,Jul 13 2024,n/a,84.0,162
TrickStyle,"Action, Racing, Sports",$5.99,"Throwback Entertainment, Criterion Games",Sep 9 1999,n/a,80.0,35
"Bring me a man, Santa",Casual,Free,Male Doll,Dec 15 2020,n/a,80.0,55
GG Puzzler,"Casual, Indie",$0.99,Black Lime Studio,May 28 2019,n/a,58.0,12
Children of Silentown,"Adventure, Indie",$19.99,"Elf Games, Luna2 Studio",Jan 11 2023,n/a,86.0,744
Alpacapaca Double Dash,"Action, Indie",$5.99,Synnergy Circle Games,Jan 28 2020,n/a,100.0,11
Stunning Policewoman,"Action, Indie, RPG",$4.99,MRC Game,Aug 26 2022,n/a,15.0,13
Cricket Captain 2021,"Simulation, Sports, Strategy",$8.99,Childish Things Ltd,Jul 13 2021,n/a,61.0,67
Greenwood the Last Ritual,"Adventure, Indie",$2.99,AO2Game,Jan 19 2017,n/a,66.0,21
Astrogon,"Action, Indie",Free To Play,Kosmoon Studio,Sep 30 2022,n/a,96.0,32
My Days In Bel Air,Adventure,$9.99,Deep Games,May 24 2022,n/a,49.0,67
Right and Down,"Indie, Strategy",$9.99,mc2games,Oct 18 2022,n/a,79.0,179
Rune Gate,"Indie, Strategy",$9.99,Devwind,Jun 6 2024,n/a,91.0,36
Femboy Besties,Adventure,$0.99,owlyboi,Apr 1 2021,n/a,74.0,210
Neverwinter Nights: Enhanced Edition,RPG,$19.99,Beamdog,Mar 27 2018,n/a,89.0,6709
Eye of the Beholder,"Adventure, Casual, Indie",Free To Play,Reptoid Games,Nov 30 2020,n/a,85.0,14
Rune Coliseum,"Indie, RPG, Strategy, Early Access",$18.99,Rafale Software,Sep 23 2024,n/a,88.0,511
Radiator 2: Anniversary Edition,"Action, Casual, Free To Play, Indie, Simulation",Free,Robert Yang,Jun 16 2016,n/a,86.0,2915
Pro Basketball Manager 2022,"Indie, Simulation, Sports, Strategy",$14.99,Umix Studios,Nov 15 2021,n/a,72.0,101
.hack//G.U. Last Recode,RPG,$49.99,CyberConnect2,Nov 3 2017,n/a,87.0,3036
Backrooms: Eight Levels,"Action, Adventure, Casual, Indie, RPG, Simulation",$0.99,Performance Artist Games,Jan 6 2024,n/a,50.0,22
Gems of the Aztecs,Casual,$4.99,Wellore,Apr 22 2016,n/a,78.0,103
Rise of Humanity: Prologue,"Action, Free To Play, RPG, Strategy",Free,Cybernetic Walrus,Jun 24 2021,n/a,71.0,82
SwordsGirl Harumi - Adult Only,"Action, Indie, RPG",$1.50,JY ACTION,Dec 5 2023,n/a,14.0,14
Internet Court,"Casual, Indie, Simulation",$6.99,"Oh, a Rock! Studios",Apr 6 2021,n/a,71.0,28
The Next Door,"Adventure, Casual, Indie",$4.99,Labory,Mar 22 2016,n/a,63.0,158
Mini Thief,"Casual, Indie, Strategy",$4.99,"Stranga, Tommah",Oct 12 2018,n/a,71.0,353
Hentai Dojo,"Casual, Indie",$1.99,RewindApp,Aug 24 2018,n/a,60.0,125
Beautiful Vikings,"Casual, Indie",$0.99,Kotovodk Studio,Aug 25 2021,n/a,100.0,24
Bazaar Simulator Prologue,"Casual, Indie, Simulation, Free To Play",Free To Play,Mithra Interactive,Jul 22 2024,n/a,73.0,103
Magic 2015 - Duels of the Planeswalkers,Strategy,[],Stainless Games,Jul 16 2014,n/a,45.0,4010
The Faceless Man,"Action, Adventure, Indie",$5.99,Skyward Games,May 24 2024,n/a,60.0,10
Greed 3: Old Enemies Returning,"Action, Adventure, Casual, Indie, Strategy",$6.99,Urchin Games,Mar 11 2019,n/a,66.0,18
Super Nate Adventure,"Casual, Indie",Free To Play,Kupoapo,Aug 21 2020,n/a,83.0,30
En•Fem•E No. 9:  Reborn,Casual,$4.99,Silk Savannah Ltd,Mar 23 2022,n/a,70.0,24
MediBang Paint for Steam,"Animation & Modeling, Design & Illustration, Photo Editing",$69.99,MediBang Inc.,Jul 31 2023,n/a,74.0,74
Winter Polaris,Casual,$14.99,stage-nana,Dec 12 2019,n/a,95.0,74
Monsters sandbox,"Action, Indie, Massively Multiplayer",$0.99,xFAIRx,Dec 11 2019,n/a,68.0,16
Sex with Maids,"Action, Adventure, Casual, Indie, RPG, Simulation",$1.99,LTZinc,Jun 16 2023,n/a,83.0,31
DEEP SPACE WAIFU: NEKOMIMI,"Action, Casual, Indie",$4.99,Neko Climax Studios,Dec 18 2018,n/a,97.0,898
I Hate Santa,"Action, Casual, Indie",$2.99,VirtualRock VR,Dec 2 2016,n/a,90.0,11
Winter Voices,"Adventure, Indie, RPG",Free,Clara Lehenaff,Oct 29 2010,n/a,64.0,265
Deck of the Dead,"Casual, Free To Play, Indie, RPG",Free To Play,BirthdayGirl,Mar 14 2023,n/a,78.0,46
Surgeon Simulator VR: Meet The Medic,"Action, Indie, Simulation, Free To Play",Free,Bossa Studios,Apr 5 2016,n/a,76.0,527
G.I. Joe: Wrath of Cobra,"Action, Adventure, Indie",$24.99,Maple Powered Games,Sep 26 2024,n/a,65.0,61
Test your knowledge: Dogs,"Casual, Indie",$3.99,Laush Dmitriy Sergeevich,Sep 3 2018,n/a,84.0,19
Fantasy Madness: Bloodbath,"Action, Casual, Indie, RPG, Early Access",$4.99,Night Steed Games,Mar 28 2024,n/a,92.0,25
Gyno Tales - Season 1,"Adventure, Casual, Indie, RPG, Simulation",$9.99,Gyno Games,Aug 7 2023,n/a,55.0,109
Gatherings,"Action, Casual, Indie",$8.99,Lobster Games,Jul 14 2024,n/a,100.0,15
Honey Milf,"Casual, Indie",$0.99,Cyber Keks,Oct 8 2021,n/a,53.0,13
Alice49 EP.0『ダイヤモンドとシュークリーム』,"Adventure, Indie",$3.99,Include0,Feb 12 2024,n/a,80.0,10
Asterix & Obelix XXL 3  - The Crystal Menhir,Adventure,$19.99,OSome Studio,Nov 21 2019,n/a,61.0,288
Yashik,"Casual, Indie",$4.99,KGourmet,Dec 4 2017,n/a,57.0,21
Seven Deadly Dates,"Casual, Indie",$6.99,MythiKiwi,Jul 7 2022,n/a,82.0,29
Wallpaper Builder,"Animation & Modeling, Utilities, Video Production",$3.99,Nincent,Nov 9 2018,n/a,28.0,28
Battle Wizard Attack,"Action, Indie, RPG, Early Access",$9.99,Lootzifr GmbH,Aug 30 2024,n/a,80.0,30
Round Trip,"Casual, Indie",$0.99,Angel Torres,Apr 13 2023,n/a,62.0,16
Forsaken Frontiers,"Action, Adventure, Indie, RPG, Early Access",$14.99,made in fairyland,Oct 21 2024,n/a,80.0,120
Inside the Labs,"Action, Adventure, Indie",$3.99,Chreseeba Games,Apr 5 2024,n/a,71.0,69
My Lady,"Casual, Indie, Simulation",$0.99,Michaela Laws,Jan 14 2016,n/a,82.0,146
Questr,"Casual, Indie, RPG",$2.99,Mutant Entertainment Studios,Oct 27 2017,n/a,71.0,21
Fresh Story,Indie,$9.99,WetMelonPlay,Nov 7 2023,n/a,77.0,102
ZeroZone2020,"Action, Strategy",$0.99,"HaDe Games, StarSystemStudios",Aug 7 2019,n/a,75.0,40
Kyklos Code,"Action, Free To Play, Indie",Free,Cube Factory,Dec 15 2017,n/a,92.0,25
Sakura Hime 3,"Casual, Indie, RPG, Simulation",$3.99,GirlGames,Dec 16 2022,n/a,94.0,473
Chimpology,"Casual, Indie, Simulation",$1.99,"themorfeus, Junkhive",Jun 21 2017,n/a,87.0,78
Cutthroat Gunboat,"Action, Indie",$1.99,Minor Faction,Aug 11 2017,n/a,100.0,14
Survival VR,"Adventure, Casual, Indie",$0.99,Newsight Games,Nov 22 2016,n/a,83.0,18
Rush Rover,"Action, Adventure, Indie",$4.99,radio,Nov 29 2017,n/a,92.0,189
Lost Planet™: Extreme Condition,"Action, Adventure",$14.99,"CAPCOM Co., Ltd.",Jun 26 2007,n/a,79.0,1487
Transmissions: Element 120,"Action, Free To Play, Indie",Free To Play,"Shokunin, Thomas M. Visser, Vincent Thiele",Jun 16 2016,n/a,94.0,9711
Touhou Gensokyo Visitor,"Adventure, Casual, Indie, RPG, Simulation",$3.99,GameGate,Oct 30 2020,n/a,95.0,244
蜀山幻剑录 Sword of Shushan,"Indie, RPG, Strategy",$9.99,星罗云布工作室,Sep 24 2020,n/a,55.0,92
Sex and the Furry Titty,"Casual, Indie, Strategy",$6.99,Furlough Games,Jun 3 2021,n/a,91.0,872
The Whisperer | Le murmureur,"Adventure, Indie",$4.99,Studio Chien d'Or,Dec 16 2021,n/a,67.0,97
Oakwood,Indie,$4.99,"Breaking Dimensions, Polygon Dust Entertainment Ltd.",Dec 4 2018,n/a,86.0,406
Plane Accident,"Indie, Simulation, Early Access",$11.99,"White Pig Games, Spirit Games Studio",Feb 20 2024,n/a,63.0,151
Broken Minds,"Adventure, Indie",$6.99,LockedOn,Nov 3 2017,n/a,91.0,12
Bob Came in Pieces,"Adventure, Indie",$9.99,Ludosity,Jan 22 2010,n/a,69.0,92
Burnit Quest,"Action, Adventure, Casual, RPG",$14.99,Wompa,Apr 1 2022,n/a,81.0,11
Getting Freaky With Fujiki,"Adventure, Casual, Indie",$9.99,Kurenaibook,Apr 7 2023,n/a,65.0,35
Deep Death Dungeon Darkness,"Action, Indie",$11.99,YousukouTV,Dec 24 2023,n/a,54.0,11
Blast Brigade vs. the Evil Legion of Dr. Cread,"Action, Adventure, Indie",$19.99,Allods Team Arcade,Apr 12 2022,n/a,90.0,194
Dark Parables: Rise of the Snow Queen Collector's Edition,"Adventure, Casual",$9.99,Blue Tea Games,Aug 9 2016,n/a,92.0,42
IZBOT 2,"Action, Indie",$11.99,Ruxar,Mar 9 2022,n/a,100.0,38
Varenje,"Adventure, Casual, Indie, Free To Play",Free To Play,Play Cute,Jul 3 2018,n/a,87.0,1424
Dream Girlfriend: Doomer Girl,"Casual, Indie, Simulation",$3.99,Banana Slime,Oct 27 2023,n/a,84.0,44
Hollywood Visionary,"Indie, RPG",$4.99,Choice of Games,May 1 2015,n/a,87.0,83
Diablo_IslanD 暗黑破坏岛,"Adventure, Indie, Massively Multiplayer, RPG, Strategy",$14.99,Victor Studio,Sep 26 2019,n/a,31.0,22
Pro Deer Hunting 2,"Adventure, Simulation, Sports",$9.99,PSR Outdoors,Apr 30 2021,n/a,36.0,11
Global Soccer: A Management Game 2017,"Casual, Indie, Simulation, Sports, Strategy",$9.99,"Forever Young Games, Andrea Hochstein",May 24 2017,n/a,52.0,21
Time Clickers,"Action, Casual, Free To Play, Indie",Free,Proton Studio Inc,Jul 23 2015,n/a,87.0,5036
RRRR,"Action, Adventure, Casual, Indie, Massively Multiplayer",$1.99,Dnovel,Nov 28 2018,n/a,80.0,10
Sagres,"Adventure, Indie, RPG, Simulation",$19.99,ooze,Sep 18 2023,n/a,79.0,158
Zen World,"Casual, Indie, Strategy, Early Access",$9.99,Cartboard Games,Oct 7 2021,n/a,78.0,46
Cuties Hacked: Oh no someone stole my photos!,"Casual, Indie, Free To Play",Free To Play,Somequest,Aug 17 2022,n/a,80.0,110
Prison Loop,"Action, Adventure, Indie",$1.99,Leakage Games,May 20 2024,n/a,76.0,13
Meta Star,"Action, Indie, RPG, Early Access",Free To Play,Lost-Ride Studios,Aug 23 2017,n/a,57.0,19
Manifold Garden,"Adventure, Indie",$19.99,William Chyr Studio,Oct 20 2020,n/a,95.0,5917
Lifestream - A Haunting Text Adventure,"Adventure, Casual, Indie, RPG",$2.99,Storycentric Worlds,Apr 25 2016,n/a,100.0,25
DarkLight,"Adventure, Casual, Indie, RPG, Strategy",$1.99,SM-MOG Studio,Jan 14 2020,n/a,29.0,17
Ghostist,"Adventure, Casual, Indie",$4.99,taxicomics,May 24 2021,n/a,93.0,32
Don't Kill the Cow,Indie,Free,James Earl Cox III,Apr 14 2012,n/a,82.0,99
Crawler,"Action, Adventure, Indie",$1.99,MZY GAMES,Apr 16 2021,n/a,30.0,10
Dungeon Kitty,"Action, Adventure, Casual, Indie, RPG",$3.99,ZOV GAME STUDIO,Aug 31 2018,n/a,20.0,44
Building Destruction,"Action, Indie, Simulation",$9.99,180°,Jan 28 2023,n/a,76.0,39
The 8th Day,Indie,$0.99,Tainted Games,Jul 19 2019,n/a,25.0,20
Typing Instructor Platinum 21,Education,$39.99,Individual Software,Sep 1 2010,n/a,78.0,14
Rush Heroes,"Casual, Indie, RPG, Strategy, Free To Play",Free To Play,Key Studio,Sep 20 2024,n/a,81.0,11
This Is the President,"Adventure, Simulation, Strategy",$14.99,SuperPAC,Dec 6 2021,n/a,69.0,286
True Reporter. Mystery of Mistwood,"Adventure, Casual",Free To Play,GameXP.com,Nov 24 2023,n/a,52.0,38
Saber Fight VR,"Action, Indie, Simulation",$14.99,Saber Fight VR,Jan 3 2020,n/a,67.0,162
Layers of Fear (2016),"Adventure, Indie",$19.99,Bloober Team SA,Feb 15 2016,n/a,90.0,11468
Sexual Void,"Casual, Indie, Simulation",$2.99,Bad Vices Games,Sep 10 2020,n/a,75.0,1287
The Solus Project,"Adventure, Indie, Simulation",$19.99,"Hourences, Grip Games",Jun 7 2016,n/a,79.0,2432
Outshine,"Action, Indie",$12.99,Fishing Cactus,Nov 3 2022,n/a,90.0,54
The Winter,"Casual, Indie, Simulation",Free,GG games,Jul 28 2022,n/a,52.0,17
Stick Fight: The Game,"Action, Casual, Indie",$4.99,Landfall West,Sep 28 2017,n/a,93.0,96144
Alice Mystery Garden,Casual,$4.99,AMG GAMES,Dec 20 2017,n/a,94.0,209
Residual,"Action, Adventure, Indie",$19.99,Orangepixel,Sep 9 2021,n/a,71.0,21
Sumerian Six Demo,"Action, Strategy",[],Artificer,Jun 9 2024,n/a,81.0,16
Shooting Game KARI,"Action, Free To Play",Free,SAEKI Soft,Aug 4 2022,n/a,98.0,63
Mystery Of Dust,"Indie, RPG, Strategy, Early Access",$3.99,Pink Rabbit,Jun 27 2024,n/a,76.0,43
XENO WIPEOUT!,"Action, Indie",$9.99,Rama Studio,Oct 4 2024,n/a,85.0,21
New York Mysteries: High Voltage Collector's Edition,"Adventure, Casual",$9.99,FIVE-BN GAMES,Jan 12 2016,n/a,90.0,256
The King's Castle,"Adventure, Casual, Indie, Simulation, Strategy",$199.99,TITA Studio,Sep 28 2022,n/a,60.0,10
Fantasy Battles,"Free To Play, Indie, Simulation, Strategy",Free,FreezeNova,Sep 28 2018,n/a,65.0,156
Market Tycoon,"Casual, Indie, RPG, Simulation, Strategy, Early Access",$9.99,Protection Games,May 11 2017,n/a,54.0,324
Manny's,"Adventure, Casual, Indie",$7.99,Bonemeal Productions,Oct 12 2023,n/a,94.0,501
Record Shop Simulator,"Casual, Indie, Simulation, Strategy, Early Access",$12.99,"Omar Chapa Hernandez, Omar Chapa Moyers",Aug 7 2024,n/a,75.0,20
Chinatris,"Casual, Indie",$1.99,"仓鼠动力, Args Studio",Jan 3 2020,n/a,86.0,968
NecroCity: Prologue,"Action, Adventure, Indie, Strategy",Free,Shift Games,Mar 6 2023,n/a,86.0,37
Phantom Brave PC,RPG,$19.99,"Nippon Ichi Software, Inc.",Jul 25 2016,n/a,84.0,507
Witchkin,"Action, Indie",$4.99,Coven Games,Jan 10 2018,n/a,79.0,43
Howloween Hero,"Adventure, Indie",$9.99,Gossamer Games,Oct 25 2021,n/a,95.0,48
Avenging Angel,"Action, Adventure, RPG",$17.99,Dark Amber Softworks,Jun 15 2018,n/a,41.0,12
Cosmic DJ,"Casual, Indie",$2.99,Gl33k,Oct 30 2014,n/a,88.0,767
Keyword: A Spider's Thread,Indie,$16.99,City From Naught Inc.,Sep 27 2021,n/a,80.0,226
Infinite World:Dice Team,"Adventure, Indie, RPG, Strategy, Early Access",$3.99,无限制作委员会,Aug 1 2024,n/a,76.0,34
Despotism 3k,"Indie, Simulation, Strategy",$7.99,Konfa Games,Nov 8 2018,n/a,81.0,912
Pesticide Not Required,Action,$6.50,Jampacked Games,Mar 18 2024,n/a,94.0,473
The Bonerooms,"Action, Casual, Indie",$1.99,Jasozz Games,Oct 30 2024,n/a,91.0,47
Never Again,"Adventure, Indie",$13.99,Primary Games,May 9 2019,n/a,80.0,747
NIGHT-RUNNERS™ PROLOGUE,"Racing, Simulation",Free,PLANET JEM,Feb 23 2024,n/a,94.0,13253
Golazo! Soccer League,"Casual, Sports",$8.99,Purple Tree S R L,Nov 3 2020,n/a,80.0,188
Home - A VR Spacewalk,"Action, Adventure",Free,BBC Media Applications Technologies Limited,Nov 30 2017,n/a,70.0,407
ASTRALODE Freeminers,"Casual, Indie, Strategy, Free To Play",Free,Drixxel Soft,Jun 23 2020,n/a,88.0,17
Firing Vibes,"Action, Indie",Free To Play,BBG,Jan 4 2022,n/a,28.0,28
Floresia I : Intemporel,"Action, Adventure, Indie, RPG",Free To Play,M-slam,Jan 24 2018,n/a,61.0,31
Cleaning The System,"Casual, Indie, Racing",$4.99,Nasheik,Aug 30 2022,n/a,100.0,19
PogoChamp,"Action, Casual, Indie, Racing, Sports",$2.99,Jake Rabinowitz,Apr 12 2021,n/a,100.0,20
Rogue Planet 1,"Action, Adventure, Casual, Indie",Free,"3ofSpades, Cure Interactive, Rose Twoan, Jesseca C., Dahkota B., Bravura Music, Tyzma",Oct 22 2021,n/a,66.0,15
Veggie Menace,"Action, Free To Play",Free,DigiPen Europe-Bilbao,Jul 30 2022,n/a,74.0,59
Club Soccer Director 2022,"Indie, Simulation, Sports, Strategy",Free To Play,Go Play Games Ltd,Mar 2 2022,n/a,65.0,103
69 Yuki Love,"Casual, Indie",$4.99,Loolust,Sep 6 2021,n/a,87.0,48
Note Brawl,"Casual, Free To Play, Indie, Sports",Free To Play,Shameed Job,Mar 17 2022,n/a,75.0,20
The Raven Remastered,Adventure,$19.99,KING Art,Mar 13 2018,n/a,81.0,249
Bloody Ink,"Action, Adventure, Indie, Strategy",$9.99,Daniele Doesn't Matter,Mar 22 2024,n/a,92.0,42
Nano Shift,"Adventure, Indie, Simulation",$14.99,Egg Roll Digital Studios Inc.,Aug 16 2017,n/a,69.0,13
EMERGENCY 2,"Simulation, Strategy",$9.99,Sixteen Tons Entertainment,Nov 11 2002,n/a,85.0,63
MotorCubs RC,"Racing, Early Access",$11.99,Draisey Digital LLC,Dec 29 2022,n/a,90.0,11
Bhop PRO,"Action, Adventure, Indie, Massively Multiplayer, Sports",$9.99,HorseGames,Jul 5 2020,n/a,18.0,206
Negligee,"Adventure, Casual, Indie",$14.99,Dharker Studios,Oct 19 2016,n/a,79.0,649
BYTE CATS,"Action, Adventure, Casual",$1.99,Bite Through Entertainment,Oct 19 2022,n/a,87.0,16
Duet,"Action, Indie",$4.99,Kumobius,Aug 3 2015,n/a,96.0,398
Nubarron: The adventure of an unlucky gnome,"Adventure, Indie",$9.99,Nastycloud,Jan 30 2020,n/a,71.0,38
INDIKA,Adventure,$24.99,Odd Meter,May 2 2024,n/a,89.0,3671
Cafe Crush,Casual,$1.99,Michael Emerson,Jul 19 2019,n/a,69.0,23
Cold Fear™,Action,$9.99,Darkworks,Mar 28 2005,n/a,85.0,1087
Trainz™ Simulator 12,Simulation,$9.99,N3V Games,Jun 8 2011,n/a,78.0,1524
The Lost Heir: The Fall of Daria,"Indie, RPG",$4.99,Hosted Games,Feb 20 2015,n/a,74.0,59
H Chan,"Casual, Indie, Simulation",$0.99,HGames,Jun 13 2019,n/a,81.0,99
STATUS: INSANE,"Action, Adventure, Indie, Strategy",$0.99,Frostbullet,Nov 13 2017,n/a,91.0,24
The Dome,Early Access,$17.99,Route 66 Games,Mar 2 2017,n/a,36.0,25
DeepStates [VR],"Casual, Indie, Simulation, Early Access",$11.99,Marc Zimmermann,Jun 18 2021,n/a,89.0,84
Late photographer 4,"Casual, Indie",$1.99,photographer,May 10 2022,n/a,66.0,15
I Won't Forget Hue,"Adventure, Free To Play, Indie",Free To Play,Hostile Kiwi Games,Jan 20 2023,n/a,90.0,194
Idle Spiral,"Casual, Indie, Simulation, Strategy, Free To Play",Free To Play,"Idle System, Inc., Yayu",Apr 30 2022,n/a,81.0,1650
Found Horror Game 11.exe,"Adventure, Indie",$3.99,Yai Gameworks,Aug 16 2018,n/a,69.0,52
Football Coach: College Dynasty,"Simulation, Sports, Strategy, Early Access",$19.99,Coach Apps,Dec 11 2022,n/a,96.0,964
Neon,"Action, Adventure, Casual, Indie",$4.99,Dnovel,Feb 26 2021,n/a,100.0,33
TY the Tasmanian Tiger,"Action, Adventure, Indie",$14.99,Krome Studios,Dec 12 2016,n/a,98.0,2361
Warstride Challenges,"Action, Indie",$19.99,Dream Powered Games,Sep 7 2023,n/a,91.0,224
Natsu-Mon: 20th Century Summer Kid,Adventure,$39.99,"TOYBOX Inc., Millennium Kitchen Co., Ltd.",Jun 26 2024,n/a,98.0,67
Infectra,Strategy,$0.99,Boar-in-games,Sep 22 2020,n/a,81.0,11
The Hero of Kendrickstone,"Indie, RPG",$5.99,Choice of Games,Mar 13 2015,n/a,78.0,101
Serious Sam 4,"Action, Adventure, Indie",$39.99,Croteam,Sep 24 2020,n/a,83.0,13520
"DiveReal (inactive, stopped)","Casual, Massively Multiplayer, Early Access",Free,exaQuark,Jun 18 2018,n/a,64.0,17
Unluckily in Love,"Casual, Indie",$10.99,ebi-hime,Mar 13 2023,n/a,100.0,19
Late Night Drive,"Casual, Indie, Racing",$1.99,Voxel Bytes,Jun 7 2023,n/a,82.0,234
Jumping Cat,"Action, Adventure, Casual",$2.99,Simple Touch,Jan 15 2023,n/a,69.0,36
The Clown's Forest,"Action, Adventure, Indie, RPG",$4.99,Viper Interactive,Jul 19 2022,n/a,80.0,10
Star Fight,"Casual, Simulation",$4.99,Volens Nolens Games,Nov 5 2016,n/a,52.0,51
GridlessDB,"RPG, Design & Illustration, Utilities, Game Development",$19.99,radmatt,Aug 24 2021,n/a,80.0,21
Disc Room,"Action, Adventure, Indie",$14.99,"Terri, Dose, Kitty, JW",Oct 22 2020,n/a,94.0,722
Streetball VR,"Simulation, Sports, Free To Play",Free To Play,Indiecode Games,Jun 2 2017,n/a,58.0,36
Bitardia,"Action, Adventure, Indie",$5.99,varlamov5264,Dec 28 2021,n/a,88.0,735
Dream Channel,"Adventure, Casual, Free To Play",Free,Dream Channel,Nov 27 2017,n/a,76.0,13
Yumeiri,"Indie, RPG",$8.00,Affility,Mar 1 2022,n/a,89.0,29
Drizzlepath: Genie,"Adventure, Casual, Indie",$3.99,Tonguç Bodur,Feb 22 2016,n/a,55.0,154
