Game Title,Game Genre,Pricing,Publisher,Release Date,Platform,Rating,Number of Ratings
The Crown of Leaves,"Adventure, Casual, Indie",$5.99,Lingrimm,Nov 26 2018,n/a,96.0,1732
Dark Tales: Edgar Allan Poe's The Bells Collector's Edition,"Adventure, Casual",$9.99,AMAX Interactive,May 15 2020,n/a,91.0,12
Build Wars,"Adventure, Casual, Indie",Free To Play,Alda Games,Apr 20 2018,n/a,53.0,41
RevelationTrestan-尸忆岛,"Action, Adventure, Indie, RPG, Simulation, Strategy",$24.99,ZBO interactive technology,Oct 10 2018,n/a,71.0,14
Stack Up! (or dive trying),"Casual, Indie",$6.99,PixelConflict,Jul 16 2021,n/a,89.0,19
ColorCube,"Action, Adventure, Indie, Strategy",$0.99,Chen Jingge,Jul 14 2022,n/a,100.0,11
Shadows on the Vatican - Act I: Greed,"Adventure, Indie",$6.99,"10th Art Studio, Daring Touch",Jun 10 2014,n/a,75.0,170
Arcus,Action,Free,LWMedia,Dec 31 2020,n/a,90.0,74
Strike Team Gladius,"RPG, Strategy",$24.99,Wave Light Games Inc.,Apr 8 2021,n/a,88.0,27
Captain MaCaw,"Adventure, Indie",$2.99,Auld Games,Jan 17 2019,n/a,94.0,18
Behold Battle,"Casual, Simulation",$3.99,Lasse Zacho Malver,Mar 4 2024,n/a,86.0,37
Frozen Cortex,"Indie, Sports, Strategy",$24.99,Mode 7,Feb 19 2015,n/a,72.0,165
Slender Threads: Prologue,"Adventure, Indie, Free To Play",Free To Play,Blyts,Sep 15 2021,n/a,98.0,468
iTop Easy Desktop,"Free To Play, Utilities",Free,iTop,Nov 23 2023,n/a,76.0,52
Forklift Extreme: Deluxe Edition,"Indie, Simulation",$9.99,Last Man Gaming,Mar 16 2023,n/a,95.0,41
Space Tail: Every Journey Leads Home,"Adventure, Casual, Indie",$19.99,"Enjoy Studio S.A., Longterm Games S.A.",Nov 3 2022,n/a,86.0,46
ecotone,"Action, Adventure, Indie",$8.99,Sundae Factory,May 6 2016,n/a,94.0,18
Caves of Qud,"Adventure, Indie, RPG, Strategy, Early Access",$29.99,Freehold Games,Jul 15 2015,n/a,95.0,7464
Scarlet Deer Inn Demo,"Adventure, Indie",[],Attu Games,Aug 8 2024,n/a,97.0,44
CLOWN,Indie,$7.99,CARHAY Interactive,Nov 24 2020,n/a,52.0,17
Power-Up,"Action, Indie",$2.99,Psychotic Psoftware,Feb 27 2014,n/a,57.0,26
Brick Stack VR,"Casual, Indie",$3.99,Andrew French,Jul 26 2016,n/a,100.0,10
Vrideo,Utilities,Free,"Vrideo, Inc.",Apr 8 2016,n/a,58.0,68
Eternal Man: Mountain,"Action, Adventure, Casual, Indie",$0.99,eProdigy,Apr 6 2018,n/a,69.0,43
Escape from Chernobyl,"Adventure, Casual, Indie",$2.99,Nelset,Jul 5 2019,n/a,83.0,42
Universe Sandbox,"Casual, Indie, Simulation, Early Access",$29.99,Giant Army,Aug 24 2015,n/a,96.0,21727
Dungeons of Hinterberg,"Action, Adventure, Indie, RPG",$29.99,Microbird Games,Jul 18 2024,n/a,92.0,878
ZHP: Unlosing Ranger vs. Darkdeath Evilman,RPG,$19.99,"Nippon Ichi Software, Inc., Codeglue",May 10 2022,n/a,81.0,48
OCTOPATH TRAVELER II,RPG,$59.99,"Square Enix, ACQUIRE Corp.",Feb 24 2023,n/a,94.0,9687
Northern Lights,"Action, Adventure, Indie",$1.99,DimleTeam,Feb 18 2019,n/a,48.0,58
Arctic Eggs,"Adventure, Indie, Simulation",$9.99,"The Water Museum, cockydoody, abmarnie, Cameron Ginex",May 16 2024,n/a,97.0,1775
Dungeon of gain,"Indie, RPG",$4.99,Defroids team,Jun 23 2016,n/a,31.0,35
Not My Day!,"Action, Indie, Simulation",$1.99,ELECTROSTALIN ENTERTAINMENT,Nov 21 2018,n/a,18.0,11
Instant Artist: Puzzle Mashup,"Casual, Simulation",$1.99,Abyssal Studios,Mar 17 2022,n/a,93.0,16
NOBUNAGA'S AMBITION: Taishi,Simulation,$59.99,"KOEI TECMO GAMES CO., LTD.",Nov 29 2017,n/a,50.0,761
Alone In The Forest VR,"Action, Indie, Free To Play",Free To Play,Ovidiu Chis,May 17 2018,n/a,90.0,11
Lemon,"Casual, Free To Play",Free,Trash Game Studio,Jul 10 2024,n/a,49.0,61
Riven,"Adventure, Casual, Indie",$34.99,Cyan Worlds Inc,Jun 25 2024,n/a,93.0,1822
Dawn of a Soul,"Casual, Indie",Free To Play,Waldemar Umaniz,Oct 2 2017,n/a,89.0,29
Just skill shooter 3: 2d edition,"Action, Adventure, Casual, Simulation, Sports, Strategy",$1.99,Gamesforgames,Feb 24 2024,n/a,84.0,13
Tcheco in the Castle of Lucio,"Action, Indie",$0.99,Marcelo Barbosa,Jun 22 2015,n/a,91.0,786
Undefeated,"Adventure, Casual, Indie, RPG, Strategy",$5.99,Aldorlea Games,Apr 3 2015,n/a,76.0,118
Invincible Presents: Atom Eve,Adventure,$9.99,Terrible Posture Games,Nov 14 2023,n/a,96.0,306
ITORAH,"Action, Adventure, Indie",$19.99,Grimbart Tales,Mar 21 2022,n/a,72.0,457
A Light in the Dark,"Casual, Indie",$14.99,"CreSpirit, STORIA, Narrator",Jun 15 2018,n/a,92.0,1493
Mencia. A never was tale.,"Adventure, Indie",Free,Campus Cámara de Sevilla - Centro FP Superior,Jul 5 2023,n/a,78.0,19
The Godfeather : A Mafia Pigeon Saga,"Action, Indie",$9.99,Hojo Studio,Oct 5 2023,n/a,100.0,16
ARIA CHRONICLE,"Casual, Indie, RPG, Strategy",$17.99,STUDIO N9,Jul 12 2020,n/a,79.0,1086
Feed the Animals,Indie,Free,Attila Vitez,Nov 30 2017,n/a,85.0,20
Trapped Guys,"Casual, Indie, Massively Multiplayer",$1.99,INFINITY BRIDGE,Oct 26 2020,n/a,60.0,10
Shivering Hearts,"Adventure, Casual, Indie",$7.99,Mischa,Jul 21 2020,n/a,100.0,11
BadLads,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation, Strategy, Early Access",$12.99,CHEMICAL HEADS STUDIOS,Apr 16 2020,n/a,70.0,110
Tachyon Project,"Action, Indie",$9.99,Eclipse Games,Jul 15 2015,n/a,78.0,23
System Purge,"Action, Indie",$4.99,Actual Nerds,Apr 5 2022,n/a,97.0,126
The Mystery of a Lost Planet,"Adventure, Casual",$4.99,AlikArt Studio,Dec 17 2015,n/a,48.0,68
Star Drift,"Action, Indie, Racing, Simulation, Sports",$11.99,Catze,Feb 22 2018,n/a,94.0,18
Zed Survival,"Action, Indie, RPG",$1.99,JibbyJib,Feb 20 2018,n/a,93.0,49
Piko Piko,"Action, Adventure, Indie",$14.99,Marquet,Apr 27 2022,n/a,56.0,108
Relics of the Lost Age,"Action, Casual, Indie, RPG",$7.99,Hosted Games,Jan 7 2021,n/a,80.0,20
Travel VR,"Casual, Free To Play",Free,Little Maxima LLC,Nov 1 2017,n/a,39.0,41
Back to Bed,"Action, Casual, Indie",$5.99,Bedtime Digital Games,Aug 6 2014,n/a,78.0,657
Exoracer,"Action, Casual, Indie, Racing",$4.99,Nyan Studio Games,Aug 16 2024,n/a,97.0,42
Critical Mass,"Casual, Indie",$1.99,Manic Game Studios,Jun 20 2011,n/a,73.0,286
Dyscourse,"Adventure, Casual, Indie, Simulation",$14.99,Owlchemy Labs,Mar 25 2015,n/a,77.0,184
Watermelon Challenge,"Casual, Indie, Strategy",$2.99,Floofy Feather Studios,Nov 20 2023,n/a,93.0,33
Kach,"Adventure, Free To Play, Indie",Free,"Bhargav Modha, Yi Dai",Aug 18 2022,n/a,82.0,265
Draft of Darkness,"Indie, RPG, Strategy",$14.99,Crawly Games,Aug 23 2023,n/a,94.0,238
What Comes After,"Adventure, Casual, Indie",$4.99,"Pikselnesia, Rolling Glory Jam",Nov 5 2020,n/a,90.0,834
Sorry We're Open,"Indie, RPG",$7.99,oates,Feb 17 2023,n/a,95.0,99
Welcome To The Backrooms,"Action, Adventure, Indie, RPG, Strategy, Free To Play",Free To Play,Brickmade Productions,Oct 27 2022,n/a,42.0,117
The Devil Within: Satgat,"Action, Adventure, Indie, RPG, Early Access",$24.99,Newcore Games,Apr 9 2024,n/a,78.0,362
Survive Till Morning,Indie,$1.99,Poleacov Grigorii,Nov 29 2022,n/a,88.0,35
AntiPodal,Action,Free To Play,Lily Dehaudt,Mar 22 2019,n/a,86.0,29
Faceless,"Action, Adventure, Indie",$2.99,VoVora Games,Mar 29 2024,n/a,71.0,14
Spirited Heart Deluxe,"Casual, Indie, RPG, Simulation",$19.99,Winter Wolves,Sep 1 2011,n/a,45.0,53
SudoKats,"Casual, Indie, Strategy",$1.99,Mandinga,Aug 14 2021,n/a,93.0,72
Gear Puzzle: the inheritance of grandpa,"Adventure, Casual, Indie, Early Access",$4.99,HunDong Studio,Sep 5 2019,n/a,61.0,39
Redemption,"Action, Adventure, Casual, Massively Multiplayer, RPG, Early Access",$14.99,"Move Games Co., Ltd.",Aug 11 2016,n/a,50.0,12
Old School RPG,RPG,$14.99,"Head Buzz Games, LLC",Aug 12 2024,n/a,78.0,33
Rosenkreuzstilette,"Action, Indie",$9.99,"[erka:es], Darksquid Media",Feb 2 2017,n/a,79.0,371
Baba Is You,Indie,$14.99,Hempuli Oy,Mar 13 2019,n/a,97.0,17704
Dice Crypt,"Casual, Indie",$4.99,YarnCat Games,Apr 8 2024,n/a,89.0,19
Tinker Racers,"Indie, Racing",$4.99,Rumbora Party Games,Aug 12 2020,n/a,85.0,184
METAL SLUG XX,Action,$19.99,SNK CORPORATION,Jan 31 2019,n/a,51.0,933
Curtain Call,"Casual, Indie, Simulation",Free,Dramatis Personae Games,Apr 26 2022,n/a,96.0,52
Lawgivers II,"Indie, Simulation, Strategy, Early Access",$24.99,Damian Bernardi,Aug 18 2023,n/a,65.0,251
Terra Flame,"Action, Casual, Indie",$14.99,TERARIN GAMES,Nov 17 2022,n/a,100.0,22
Paranormal,"Action, Adventure, Indie, Simulation, Early Access",$9.99,Matt Cohen,Oct 19 2012,n/a,58.0,367
VECTOR ZONE,Action,$11.99,Survival Sphere Studios,Jul 24 2024,n/a,50.0,24
tick-hunter,"Action, Indie",$0.99,StalkerAlex,Jul 12 2017,n/a,18.0,16
Nevergrind Online,"Action, Indie, RPG",$15.99,Neverworks Games,Jul 11 2024,n/a,88.0,1095
Eliosi's Hunt,"Action, Adventure, Indie",$9.99,"TDZ Games, Gamecraft Studios",Aug 15 2017,n/a,71.0,57
Erotic Jigsaw Challenge Vol. 1,"Casual, Indie, Simulation",$0.99,BarelyEntertainment,Jun 2 2018,n/a,84.0,25
The Seven Keys: Escape Room,"Action, Adventure, Casual, Indie, Simulation",$9.99,Knightsoft Studio,Sep 11 2020,n/a,61.0,18
Hentai Jigsaw,"Casual, Indie",$0.99,Reddiamondgames,Jul 16 2021,n/a,42.0,14
Uninvited Guest,"Adventure, Indie",$9.99,AdroVGames,Nov 5 2021,n/a,77.0,249
Escape Legacy VR,"Adventure, Casual, Indie",$9.99,Storming Tech,Dec 20 2018,n/a,66.0,24
Apotheorasis • Lab of the Blind Gods,"Action, Adventure, Indie",$9.99,Tall Guy Productions,May 12 2022,n/a,94.0,34
Arena of the Titans,"Adventure, Casual, Indie, Sports",$39.99,Fghani Karam,Sep 24 2024,n/a,86.0,103
Wild Animals - Animated Jigsaws,"Casual, Simulation",$9.99,BottleCube inc.,Nov 7 2016,n/a,89.0,131
Barn Finders VR: The Pilot,"Action, Indie, Simulation",Free,Punch Punk,Feb 8 2022,n/a,68.0,25
Larkin building by Frank Lloyd Wright,"Casual, Free To Play, Simulation",Free To Play,Xperitus,May 15 2018,n/a,63.0,19
Pawn,"Adventure, Casual, Simulation",$6.99,ODBear Studios,Dec 9 2016,n/a,66.0,12
Escape Velocity,"Adventure, Casual, Free To Play, Indie",Free,"Spencer Pilarski, Snippy Nguyen, Jonah Gaynor, Sam Grant",Jan 12 2019,n/a,77.0,31
Arrowstorm Ascendant,Casual,$1.99,Synnergy Circle Games,Feb 14 2024,n/a,61.0,13
Ankh 3: Battle of the Gods,Adventure,$13.99,Deck 13,Jun 16 2009,n/a,68.0,35
The Lost Legends of Redwall™: Escape the Gloomer,"Adventure, Indie",$4.99,"Soma Games, Clopas LLC",Nov 16 2018,n/a,100.0,22
The Coin Game,"Adventure, Casual, Indie, Simulation, Early Access",$13.99,devotid,Feb 22 2019,n/a,96.0,4894
Medieval Delivery,"Adventure, Casual, Indie, Simulation",$12.99,Mega Game Studios,Sep 17 2024,n/a,72.0,11
Deathless: Survivors,"Action, Adventure, Indie, Massively Multiplayer, Early Access",$9.99,OneTwoPlay,Jul 29 2024,n/a,70.0,153
Fallen Ninja,"Action, Adventure, Indie",$6.99,"Valkeala Software, VS Revolution",Oct 11 2023,n/a,64.0,14
Breachway,"RPG, Simulation, Strategy, Early Access",$19.99,Edgeflow Studio,Sep 26 2024,n/a,73.0,543
Submarine VR,"Action, Adventure, Indie, Simulation, Early Access",$9.99,EXTREMESOFT,Oct 5 2021,n/a,68.0,19
The Adventure Pals,"Action, Adventure, Indie, RPG",$14.99,Massive Monster,Apr 3 2018,n/a,93.0,878
Block & Shot,"Adventure, Casual, Indie, Strategy",$1.99,Limansia Games,Aug 15 2024,n/a,100.0,14
1 Bit Survivor,"Adventure, Casual, Indie, Strategy",$3.99,Chaz Acheronti,Aug 11 2023,n/a,97.0,43
Jigsaw Puzzle - Jack and the Beanstalk,Casual,$1.99,Tribus Games Indie,Nov 26 2021,n/a,91.0,12
Clouzy!,"Adventure, Indie, Simulation",$14.99,Tinymoon,Feb 24 2022,n/a,60.0,55
Polygon Survival,"Action, Adventure, Casual, Indie, RPG, Simulation",$0.99,Performance Artist,Oct 17 2023,n/a,38.0,21
Mustache Politics Shooter,"Action, Casual, Indie",$5.99,"Tero Lunkka, BlackThug",Nov 28 2017,n/a,80.0,47
USAGIRI,"Adventure, Casual, Indie, Simulation",$4.99,Mikołaj Spychał,Dec 11 2019,n/a,84.0,44
Escape from the Room of the Serving Doll,"Casual, RPG",$6.99,桃山プロダクション,Jun 18 2024,n/a,86.0,290
Raining blocks,"Casual, Free To Play, Indie",Free,"Oscar Ortigueira López, OrtiGames/OrtiSoft",Jan 4 2018,n/a,85.0,27
Crypto Rush,"Simulation, Free To Play",Free To Play,Shurmash,Jul 19 2024,n/a,26.0,19
Deep Race: Battle,"Action, Indie, Racing",$0.99,Raciebug,Sep 2 2019,n/a,53.0,15
I commissioned some bees 15,"Casual, Indie",$3.99,Follow the fun,May 11 2023,n/a,100.0,15
Paleo Pines,"Adventure, Casual, Indie, RPG, Simulation",$29.99,Italic Pig,Sep 26 2023,n/a,87.0,1473
BEETLES,"Action, Adventure, Indie, Simulation, Strategy, Early Access",$2.99,SEKTOR GAMES,Nov 14 2020,n/a,92.0,13
Cursor Challenge,"Casual, Indie",$2.99,Insane Dreamers,Apr 5 2016,n/a,60.0,23
Starcremental,"Casual, Indie",$2.99,Blazing Nebula,Jul 26 2024,n/a,93.0,15
Marius,Free To Play,Free To Play,Granola Studios,Jan 5 2018,n/a,60.0,28
Square Farm,"Casual, Indie",$4.99,Turnip Based Games,Oct 27 2022,n/a,87.0,33
Archipel Logic Infinite,"Casual, Indie, Strategy",$7.99,WanderLux Games,Sep 30 2024,n/a,98.0,53
Electoral Dynasty,"Indie, Simulation, Strategy, Free To Play",Free To Play,Goodnight Gremlin Studios,Nov 26 2023,n/a,43.0,16
Starborne: Frontiers,"Massively Multiplayer, RPG, Strategy, Free To Play",Free To Play,Solid Clouds hf.,Oct 14 2024,n/a,71.0,135
Airborne: Trials,"Adventure, Indie, Strategy",Free,Stealfy,Dec 26 2020,n/a,76.0,13
Detective Jackie - Mystic Case,"Adventure, Casual, Strategy",$15.99,"Old Skull Games, GameHouse",Nov 7 2019,n/a,94.0,114
Lords of the Realm II,"RPG, Strategy",$2.99,Impressions Games,Oct 31 1996,n/a,96.0,1374
Leap From Hell,"Action, Casual, Indie",$9.99,EpiXR Games UG,Aug 4 2023,n/a,100.0,13
DAIR,"Action, Indie",$2.99,Teridax,Aug 1 2023,n/a,100.0,12
Davyria: Heroes of Eternity,"Action, Adventure, Indie, RPG",Free,Sebastian Groll,Mar 10 2017,n/a,71.0,80
Jeeps Offroad Simulator,"Adventure, Casual, Indie, Racing, Simulation",$19.99,Balti Calarasi,Dec 4 2022,n/a,81.0,16
Gamer Girls: Cyberpunk 2069,"Action, Adventure, Casual, Simulation",$6.99,Pirates Of The Digital Sea,Dec 11 2021,n/a,63.0,243
Black Moon Chronicles,Strategy,$5.99,Cryo Interactive,Jan 1 1999,n/a,94.0,19
Dungeon Crusher: Soul Hunters,"Adventure, Indie, Massively Multiplayer, RPG, Free To Play",Free To Play,Towards Mars Limited,Oct 30 2024,n/a,75.0,92
Hockey Manager 20|20,"Indie, Simulation, Sports, Strategy",$19.99,netmin games,Jan 31 2020,n/a,66.0,74
BSurfing,"Casual, Indie, Simulation, Early Access",$5.99,RiadDev,Aug 1 2021,n/a,72.0,11
Dale Hardshovel HD,"Casual, Indie",$3.99,phime studio LLC,Sep 22 2015,n/a,69.0,13
Lost Horizon,Adventure,$9.99,Animation Arts,Sep 24 2010,n/a,91.0,394
Portable Farm,"Casual, Indie, Simulation",$2.99,Bar Shift Games,Nov 2 2020,n/a,96.0,25
Always Forward,"Indie, Free To Play",Free,电子枕头Cyberpillows,Apr 24 2024,n/a,72.0,22
Dawnlands,"Action, Adventure, Indie, RPG, Simulation, Free To Play",Free To Play,SEASUN GAMES PTE. LTD.,Aug 9 2023,n/a,51.0,2609
Into the Sinkhole,"Casual, Indie",$0.99,cream,Sep 16 2022,n/a,77.0,110
Patent9 - Goddess of Trust,Adventure,Free To Play,Killer Bees Games,Mar 11 2018,n/a,74.0,74
UFO2: Extraterrestrials,"RPG, Strategy",$34.99,Chaos Concept,Jun 15 2021,n/a,61.0,135
Sandmason,"Action, Adventure, Indie",$3.99,GoodVole,May 4 2015,n/a,76.0,42
bomber-un,"Casual, Indie",$2.99,Hardcore Studio,Apr 5 2018,n/a,68.0,19
Montero,"Adventure, Indie, RPG",$3.99,Reb_Orn,May 15 2018,n/a,60.0,10
Devilish Girl,"Casual, Indie",$4.99,Hentai X,Apr 27 2020,n/a,73.0,68
Heart & Soul,Indie,$7.99,GSE Studios,Feb 28 2022,n/a,95.0,21
Valfaris: Mecha Therion,"Action, Indie",$19.99,Steel Mantis,Nov 21 2023,n/a,94.0,188
DreadStar: The Quest for Revenge,Action,$14.99,Augmented Irreality,Oct 20 2020,n/a,69.0,33
Green With Energy,"Casual, Indie, Simulation, Strategy",$5.99,Orbifold,Sep 14 2023,n/a,82.0,23
Book of Yog Idle RPG,"Action, Adventure, Casual, Massively Multiplayer, RPG, Simulation, Strategy, Free To Play, Early Access",Free To Play,元气工作室,Jul 29 2022,n/a,64.0,6903
Extreme Car Drift Simulator,"Action, Indie, Racing, Simulation, Sports",$0.99,"Yusuf Islam Seyhan, Samet Acar",Feb 3 2023,n/a,50.0,10
Decline's Drops,"Action, Adventure, Indie",$18.99,Moulin aux Bulles Studio,Oct 10 2024,n/a,95.0,85
Pixel Shopkeeper,"Adventure, Indie, Simulation, Strategy",$6.99,Pixel Prototype,Jul 20 2017,n/a,75.0,148
Trajectory Fracture,Indie,Free To Play,Icepick,Dec 25 2020,n/a,100.0,11
Brave Hero Yuusha EX,"Indie, RPG",Free,Torch60,Jan 11 2019,n/a,95.0,41
Spell Cast,"Action, Casual, Indie",$0.99,Lance Games,May 10 2022,n/a,66.0,45
My Tsundere Femboy,"Casual, Indie, Simulation",$1.99,FuwaFuwa Club,Dec 1 2023,n/a,85.0,14
Knockout League - Arcade VR Boxing,Sports,$19.99,Grab Games,Feb 13 2018,n/a,78.0,348
Sacred Almanac Traces of Greed,"Adventure, Casual",$4.99,Far Mills,Dec 7 2016,n/a,77.0,83
Doom & Destiny,"Indie, RPG",$9.99,Heartbit Interactive,Aug 26 2011,n/a,96.0,2199
Mint,"Action, Adventure, Casual, Indie",$2.99,DGHZ,Jul 21 2017,n/a,61.0,18
Zombie Survivors,"Action, Casual",$2.99,okyakusama,Mar 25 2022,n/a,31.0,16
Say No! More,"Casual, Indie",$14.99,Studio Fizbin,Apr 9 2021,n/a,91.0,1067
Puzzle Compound,"Adventure, Casual, Indie",$11.99,Noble Phantom Games LLC,May 25 2023,n/a,93.0,45
Verdungo,"Adventure, Casual, Indie, RPG",$7.99,Wolfs Moon Studios,Aug 31 2020,n/a,91.0,37
Kairos'Light,"Free To Play, Indie, Simulation",Free To Play,"Manon Carrier, Jean-marc Vanbalberghe, Arnaud Vanbalberghe",May 29 2020,n/a,95.0,100
Gunborg: Dark Matters,"Action, Indie",$9.99,Ricpau Studios,Mar 3 2022,n/a,91.0,34
Skull Ball Heroes,"Action, Casual, Free To Play, Indie, Sports, Early Access",Free To Play,"Strength in Numbers Studios, Inc",Sep 2016,n/a,77.0,66
Fog of War: The Battle for Cerberus,"Adventure, Indie, RPG",$4.99,Choice of Games,Apr 26 2019,n/a,63.0,11
Fallout 4: Creation Kit,Game Development,Free,Bethesda Game Studios,Apr 25 2022,n/a,73.0,208
Street Sweeper,"Casual, Free To Play, Racing",Free,Blue Banana Lab,Mar 3 2020,n/a,76.0,17
TroubleDays,"Adventure, Indie",$12.99,"qureate, iMel Inc.",Feb 13 2020,n/a,91.0,934
A Boy and His Beard,"Action, Casual, Free To Play, Indie",Free,Pixel Island,Feb 9 2018,n/a,76.0,67
Combat Troops VR,"Action, Indie, Simulation, Strategy, Early Access",$10.99,GAME PRESSURE STUDIO LTD,Nov 30 2022,n/a,72.0,36
Call Of Unity,"Action, Casual, Indie",$1.99,RewindApp,Oct 21 2021,n/a,75.0,268
Paint Girl,"Action, Adventure, Casual, Indie, Simulation",$1.99,AFOG,Sep 25 2020,n/a,85.0,747
Midnight Scenes: The Highway (Special Edition),"Adventure, Indie",$2.99,Octavi Navarro,Jul 15 2020,n/a,89.0,233
Putty Pals,"Action, Adventure, Indie",$9.99,Harmonious Games,Feb 15 2017,n/a,94.0,98
King Bullseye: The Chess Strike,"Action, Casual, Indie",$1.99,Sensen Games,May 5 2021,n/a,90.0,21
Red Forest,"Action, Adventure, Indie",$4.99,BiscuitPlay,Nov 15 2016,n/a,33.0,181
Extraneum,"Action, Indie",$14.99,David Jalbert,Sep 25 2024,n/a,100.0,74
Click Click Click,"Casual, Indie, Simulation, Strategy",$1.99,Pixel Fox,Sep 19 2023,n/a,27.0,11
Mostroscopy,"Action, Indie",$19.99,Oribe Ware Games,Oct 30 2023,n/a,94.0,37
Kira,"Casual, Free To Play, Simulation",Free To Play,"Bully Innovation Group, Inc.",Mar 15 2017,n/a,66.0,33
Girlfriend Cards,"Action, Adventure, Casual, Indie, RPG, Simulation, Sports, Strategy",$0.99,meokigame,Feb 4 2017,n/a,42.0,19
Titanic: The Experience,"Adventure, Casual, Indie, Simulation",$3.99,Interactive Gaming Studios,Oct 30 2017,n/a,57.0,287
Markus Ritter - The Lost Family,"Adventure, Casual, Free To Play, Indie, Simulation",Free,Flimmersoft,Aug 20 2021,n/a,84.0,164
Takelings House Party,"Casual, Indie, Early Access",$19.99,DimnHouse,Jul 25 2019,n/a,78.0,276
Dungeons & Degenerate Gamblers,"Casual, Indie, RPG, Strategy",$14.99,Purple Moss Collectors,Aug 8 2024,n/a,77.0,1510
Pulse Forge VR v0.544,"Casual, Indie, Simulation, Early Access",Free To Play,Limits Free,Mar 10 2020,n/a,31.0,35
L.S.S,Action,$0.99,FossettGaming,Sep 17 2017,n/a,71.0,21
Red Embrace,Casual,$4.99,Argent Games,Feb 15 2018,n/a,91.0,133
Hell Survivors: Prologue,"Action, Indie, Free To Play",Free To Play,Aerilon,Jun 7 2024,n/a,64.0,37
The Last Exodus,"Indie, Strategy, Early Access",Free To Play,Logos Games,Sep 3 2023,n/a,75.0,12
Time Break Chronicles,"Indie, RPG, Strategy, Early Access",$14.99,"Warrior General Games, LLC",Sep 1 2020,n/a,90.0,213
Ripped Pants at Work,"Action, Indie",$2.99,Scott Ethington,Jan 21 2018,n/a,93.0,15
Gearshifters,"Action, Racing",$24.99,Red Phantom Games,Oct 1 2021,n/a,77.0,75
Medieval Fantasy Survival Simulator 2: Gladiator Edition,"Indie, RPG, Simulation",$1.99,Randumb Studios,Nov 7 2022,n/a,96.0,60
"Shardbound: Forge Your Path, Master Your Strategy","Action, Indie, Strategy, Free To Play, Early Access",Free To Play,Bazooka Tango,Apr 6 2017,n/a,75.0,1258
Island Tribe 5,"Adventure, Casual, Simulation, Strategy",$4.99,Qumaron,Jan 15 2018,n/a,50.0,14
INFLUXIS,"Adventure, Indie, Free To Play, Early Access",Free To Play,BaleYc Studios,Sep 1 2020,n/a,69.0,188
Arms Evolution: ZOMBIE DESTROYER,"Casual, Indie, Strategy",$5.99,Ash Game Studio,Jul 24 2023,n/a,66.0,263
Tower Wars,"Action, Indie, Strategy",$7.99,SuperVillain Studios,Aug 14 2012,n/a,72.0,1194
Zen Bound 2,"Indie, Casual",$4.99,Secret Exit Ltd.,Nov 16 2010,n/a,91.0,278
MINE!,Action,Free To Play,Tantrum Lab,Sep 5 2017,n/a,72.0,18
Lover Bands,Action,$0.99,Paper Fan Games,Apr 19 2019,n/a,93.0,16
Monster Tribe,"Adventure, Indie, RPG",$19.99,Boundless Games,May 1 2023,n/a,59.0,47
Hobo: Tough Life,"Adventure, Indie, RPG, Simulation",$29.99,Perun Creative,Apr 12 2021,n/a,84.0,7015
Arcade Spirits,Indie,$19.99,Fiction Factory Games,Feb 12 2019,n/a,95.0,411
FPV Freerider,Simulation,$5.99,John Holmvall,Apr 17 2015,n/a,88.0,263
Super Amazing Wagon Adventure,"Action, Adventure, Indie",$2.99,sparsevector,Oct 17 2013,n/a,95.0,1630
Mugen Souls Z,"Adventure, RPG, Strategy",$19.99,Idea Factory,Aug 25 2016,n/a,72.0,69
Saint Kotar: The Crawling Man,"Casual, Indie",$3.99,Red Martyr Entertainment,Dec 2 2022,n/a,94.0,17
Deserted Island,"Indie, Free To Play",Free To Play,Marius Werkmeister,Apr 11 2024,n/a,71.0,21
Sassy Girl,"Adventure, Indie, Early Access",$9.99,Hematite,Jan 19 2024,n/a,87.0,41
AIRBORNE,"Adventure, Casual, Free To Play, Indie",Free To Play,me,Apr 16 2022,n/a,92.0,26
Sordwin: The Evertree Saga,"Adventure, Indie, RPG",$7.99,Hosted Games,Mar 7 2019,n/a,100.0,30
Player Goes Jump,"Action, Adventure, Casual, Strategy",Free,Joshua Hotchin,Mar 4 2022,n/a,70.0,10
Starfighter: Infinity,"Indie, Massively Multiplayer, RPG, Early Access",$19.99,Ben Olding Games,Jul 16 2019,n/a,90.0,92
FLARE NUINUI QUEST,"Action, Adventure, Casual, Indie",$7.99,sulpx,Oct 23 2024,n/a,94.0,111
Asian Maiden Creator,Casual,Free,Sonya Fung,Aug 4 2022,n/a,58.0,17
Putinoids VS Navalnyats - Путиноиды Против Навальнят,"Action, Adventure, Casual, Indie",$0.99,"Nikita ""Ghost_RUS""",May 16 2018,n/a,62.0,24
Deadly Broadcast,"Action, Adventure, Indie",$4.99,Apphic Games,Feb 2 2023,n/a,68.0,626
